,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1,3,,,2,,,,,,,,,,,,,,,,,,,,,
1981,,1,4,,1,,1,,,,,,,,1,,,,,,,,,,,
1982,,2,2,1,1,,,1,,,,,,,3,1,,,,,,,,,,
1983,,3,3,,1,,,,,,,,,,2,,,,,,,,,,,
1984,1,2,2,,,1,,,,,1,,,,1,,,,,,,,,,,
1985,1,4,7,,2,1,,,,1,,,,,,,,,,,,1,,,,
1986,,2,8,,4,,,2,,,2,,,,2,,,,,,,,,,,
1987,,2,3,3,4,1,5,,,,,,1,,2,,,,,,,,,,,
1988,,4,4,1,4,,,2,,,1,,,,7,,,,,,,,1,,,
1989,2,4,6,1,4,3,,1,,,1,,,,2,,1,,,,,,,,,
1990,,4,5,,3,2,,,,,,,,,3,,,,,,,,,,,
1991,1,6,14,,,4,,1,,,1,,,,,,,,,,2,,,,,
1992,,6,5,,5,2,,1,,,2,,,1,2,,,1,,,,,,,,
1993,5,7,6,,2,5,,2,1,,3,,,,7,1,,,1,,,,,,,
1994,6,8,8,,6,5,,1,,,,,2,,7,,1,,,,,,,,,
1995,4,10,6,1,3,2,1,3,,,2,,1,1,5,,,1,,,,1,,,,
1996,3,3,8,,4,3,1,,,2,,,,,4,,1,,1,,,,,,,
1997,6,8,5,1,8,4,,3,,,1,,,1,1,,1,,,,,,,,,
1998,4,2,2,,2,5,1,1,,,1,,,,6,1,,,1,,,,,,,
1999,6,9,4,,4,4,,,,1,1,,,,5,,,,,1,,,,,,
2000,7,9,3,,6,5,2,,,1,,,,,3,,1,,,,1,,,,,
2001,4,5,4,1,14,4,2,2,1,,1,,,2,5,,,,,2,,,,,,
2002,8,8,7,1,14,5,,,,2,,,,1,4,,,1,,,,,,,,
2003,6,8,5,,6,9,,,,,1,,,1,2,1,1,,1,2,,,,,,
2004,2,9,8,,3,2,,1,,,,,,,,,,,,1,,,,,,
2005,1,10,33,1,16,10,1,1,,,1,,1,2,1,,,,,1,,2,1,,,
2006,5,17,10,1,9,3,1,2,,1,1,1,,2,6,,,,,,,,,,,
2007,3,7,4,1,7,4,2,2,,2,2,,4,1,3,,,1,,,,1,,,,
2008,8,13,4,,4,4,2,2,,3,,,,3,4,,1,,,,,2,,,,
2009,5,15,13,,11,8,1,3,1,3,2,1,,2,3,,1,,,,,,,,,
2010,8,12,12,1,9,6,1,5,1,2,1,1,2,1,5,,,,,,,4,,,,
2011,3,33,15,1,15,8,7,5,1,5,4,,,3,4,,2,,,,,4,1,,,
2012,10,11,15,2,14,7,1,6,1,7,2,,,3,7,,,,,,,2,,,,
2013,11,38,14,1,18,3,1,2,2,4,3,,,2,5,,,,,,,3,,,,
2014,11,26,20,2,12,6,1,,4,2,5,,,,9,,,,,,1,,4,,,
2015,13,14,11,,10,4,3,4,3,3,4,1,,2,2,,,,,,,2,3,,,
2016,7,35,11,1,14,3,7,9,2,4,1,3,2,1,6,1,,,,1,3,3,,,,
2017,16,36,18,2,12,8,4,6,1,2,4,,1,8,10,1,1,,,,1,3,2,,,
2018,12,19,14,10,15,6,,4,4,2,3,,,6,8,1,1,,2,,,2,1,,,
2019,12,25,17,7,16,16,8,4,2,3,1,,1,5,29,,3,,1,1,,,3,,,
2020,25,30,23,5,26,7,9,11,1,7,2,,5,4,8,,,1,,,2,1,9,,,
2021,33,38,15,3,29,10,5,6,2,11,6,,9,6,10,,,4,1,,3,,1,,,1
2022,22,40,15,2,39,4,2,6,7,3,1,,1,3,7,,1,2,1,1,,2,1,,,
2023,22,27,15,8,47,7,4,4,2,6,3,1,2,8,37,1,,2,,2,,3,3,,,
2024,17,8,11,4,42,7,1,8,3,4,2,1,3,3,8,,,,,1,1,,3,,,
