,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,18,15,2,28,3,,2,2,35,2,1,12,7,7,,1,38,,1,1,,2,,,3,
1981,11,20,4,15,5,7,4,2,23,3,1,4,4,10,,1,18,,1,1,,3,,1,4,
1982,10,15,3,26,1,6,2,2,25,3,1,8,4,16,,,28,,,1,1,1,,1,1,
1983,11,17,4,20,2,4,2,4,27,,2,6,7,11,2,,24,1,1,,,3,,1,1,
1984,9,23,1,15,6,3,3,5,21,4,1,7,6,12,2,1,34,,,4,1,1,,1,,
1985,11,26,4,15,2,4,2,2,20,,2,4,4,10,2,,27,,1,,,,,4,5,
1986,15,20,2,28,3,8,2,6,23,,1,13,9,19,,1,24,1,2,2,3,1,,1,,
1987,15,26,1,19,7,4,2,2,17,2,1,9,9,20,,1,37,,,3,,4,,1,,
1988,18,24,5,22,4,3,4,3,13,1,1,6,5,23,1,2,41,1,,2,3,5,,2,1,
1989,18,32,1,26,4,7,4,4,23,4,2,8,12,25,1,2,50,1,,3,,5,,3,1,
1990,9,32,1,32,5,5,7,1,19,7,3,11,15,24,1,2,44,,,1,,14,,3,3,
1991,16,39,6,41,4,8,12,6,52,8,4,22,26,42,3,3,57,1,1,3,1,8,,3,2,
1992,25,45,9,48,8,9,15,6,59,9,6,35,8,21,2,4,71,2,2,5,2,10,,1,7,
1993,22,55,11,50,17,14,16,11,52,12,5,40,25,50,6,2,58,5,,2,1,6,1,2,4,
1994,37,58,10,59,2,9,22,7,58,1,7,34,20,41,2,1,26,2,1,4,,6,,8,1,
1995,25,51,5,62,10,27,29,4,63,4,5,36,26,60,6,1,40,1,1,10,,8,3,,3,
1996,34,73,5,58,15,22,30,8,62,7,,32,25,63,4,3,41,3,,8,4,14,,1,2,
1997,40,69,10,69,11,38,28,8,93,10,12,41,22,51,14,3,39,1,1,6,5,15,,3,1,
1998,40,64,14,69,20,30,19,15,64,4,4,20,35,62,12,15,37,4,1,13,9,14,,4,3,
1999,54,66,9,81,18,28,25,7,68,7,5,45,20,71,17,4,45,3,2,6,5,18,2,4,,
2000,50,87,11,87,15,35,26,9,72,7,9,55,29,86,5,3,61,1,1,9,1,18,,5,1,
2001,55,99,19,86,25,32,33,12,89,8,5,38,34,75,15,6,62,3,5,9,6,15,,8,3,
2002,67,115,25,104,24,43,34,4,73,4,5,45,37,84,4,5,57,4,2,8,9,19,,7,3,
2003,68,162,17,115,22,27,38,13,97,5,7,43,44,112,5,11,69,7,2,7,6,20,1,9,3,
2004,91,160,24,102,30,44,44,12,70,10,8,43,54,112,11,11,55,12,3,8,8,18,1,4,2,
2005,85,252,30,127,25,44,48,11,89,13,12,63,80,130,11,12,44,6,5,20,3,23,3,5,2,
2006,109,255,31,141,34,47,66,18,83,14,14,51,95,148,9,10,42,3,5,9,6,38,5,8,3,
2007,119,326,39,178,46,49,88,13,100,20,16,56,71,148,13,10,48,8,5,22,5,29,2,6,,
2008,134,425,45,192,56,57,99,27,93,21,26,72,98,165,15,13,43,12,9,24,4,44,4,2,4,
2009,183,362,51,239,63,55,107,22,115,26,23,64,138,211,15,10,45,9,10,20,2,33,4,2,3,
2010,223,451,64,231,70,76,147,35,98,37,31,59,117,224,20,23,39,15,17,20,4,43,7,5,6,
2011,293,424,82,329,95,91,148,52,174,34,42,50,154,260,33,13,43,12,29,28,16,50,16,6,10,2
2012,308,476,91,391,105,115,190,59,165,38,50,61,201,272,36,22,66,14,14,21,7,41,18,7,5,1
2013,337,471,101,373,118,114,176,45,182,39,53,57,171,249,18,20,112,37,21,24,10,47,9,9,4,
2014,377,580,114,467,136,105,216,70,157,43,72,49,209,306,42,21,87,19,23,24,7,59,6,17,10,2
2015,410,697,146,595,167,118,320,102,207,65,68,60,192,360,55,23,81,20,44,31,15,67,5,12,4,1
2016,370,553,99,488,159,124,182,72,197,50,85,55,185,257,53,17,80,15,44,26,10,31,8,9,4,1
2017,394,631,178,668,203,122,226,78,183,57,80,69,188,304,52,16,39,21,61,17,23,49,10,7,7,4
2018,469,698,197,582,195,127,240,91,163,65,89,51,193,279,36,22,51,24,62,19,17,41,7,10,6,7
2019,561,833,241,862,328,446,247,114,174,80,88,80,181,295,58,20,43,25,49,17,20,61,2,12,10,7
2020,588,822,262,587,281,182,292,146,181,118,126,80,231,354,55,23,65,21,44,28,11,48,5,14,9,4
2021,710,835,284,716,331,218,293,202,205,94,100,74,230,340,66,31,69,40,65,26,18,53,11,10,18,7
2022,636,858,349,680,313,191,240,155,219,90,124,112,238,301,51,41,61,31,57,29,15,42,22,10,35,7
2023,642,791,349,761,337,293,298,142,247,93,127,110,274,307,57,35,70,34,80,28,18,44,19,18,12,3
2024,571,457,222,570,256,176,200,116,194,71,65,67,159,242,32,34,47,28,52,16,9,48,16,13,9,3
