,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,1726,84,309,725,210,784,202,40,342,21,75,890,59,16,179,256,538,125,43,165,54,37,7,50,71,8
1981,2177,95,333,723,170,996,195,50,350,32,68,1096,36,20,206,328,532,129,46,179,34,21,7,47,58,18
1982,2247,83,350,858,206,975,250,48,334,38,80,1101,59,20,175,348,554,156,44,208,49,25,8,46,67,10
1983,2574,102,377,978,245,1129,318,64,438,36,84,1327,57,33,189,416,697,174,42,241,54,21,10,47,87,10
1984,3101,132,343,1134,234,1212,350,80,482,53,115,1367,70,34,272,443,800,216,43,273,65,39,18,66,77,10
1985,3347,139,323,1182,246,1270,412,87,482,63,92,1328,81,37,226,481,728,217,42,322,70,40,11,45,84,10
1986,3591,142,377,1195,300,1415,408,112,447,65,95,1428,99,49,235,504,696,287,42,306,74,43,18,64,85,15
1987,5109,148,434,1328,326,1697,459,104,638,68,133,1638,120,40,285,561,1069,366,41,408,90,45,22,101,107,20
1988,6365,187,520,1484,433,2168,572,140,645,110,140,1877,141,34,268,829,1276,421,48,457,126,68,20,144,123,19
1989,6918,217,545,1801,443,2149,685,160,738,124,173,2147,158,51,331,760,1316,509,32,484,123,76,37,142,115,18
1990,8466,260,615,1853,479,2637,831,157,696,213,182,2200,203,74,430,1051,1290,492,40,482,163,83,150,154,117,22
1991,9229,287,685,2140,539,2703,983,174,810,292,221,2297,234,90,478,940,1406,595,56,564,148,74,170,149,126,24
1992,9482,298,725,2318,634,2933,1026,236,913,208,261,2654,262,86,465,1072,1461,701,58,526,161,82,96,158,133,27
1993,9638,377,852,2481,600,2961,1154,217,1011,212,252,2794,298,117,558,990,1455,661,66,601,165,91,87,161,149,29
