,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,36,53,28,24,29,28,6,4,21,1,41,41,58,3,6,5,51,10,,5,2,,1,1,8,
1981,49,39,16,24,19,37,1,1,33,3,45,46,37,4,10,4,47,5,,7,,,2,4,7,1
1982,60,26,8,33,27,26,5,3,20,8,38,30,40,2,11,1,47,5,4,5,2,,1,3,4,
1983,51,46,16,35,30,28,10,2,13,8,39,57,45,3,13,8,50,7,1,6,1,2,3,2,8,
1984,57,46,20,46,24,44,14,9,23,6,56,65,57,4,16,8,47,8,3,7,7,,5,4,2,1
1985,65,72,11,25,35,40,16,4,34,8,35,59,64,3,7,3,49,12,2,5,3,1,3,5,3,
1986,75,73,28,37,52,36,12,15,25,4,26,62,78,6,9,4,58,18,1,9,1,5,,2,4,1
1987,103,79,43,56,54,46,18,5,23,9,44,87,77,7,24,13,55,18,4,8,3,6,2,3,9,
1988,114,58,26,41,41,56,15,5,33,8,33,97,93,6,12,4,57,33,6,16,5,1,4,5,6,3
1989,124,79,36,50,52,61,14,3,40,12,48,87,106,3,29,10,63,22,3,32,8,3,5,7,8,2
1990,184,97,30,66,61,75,19,14,40,17,61,86,101,8,31,14,59,27,4,10,6,9,5,12,5,1
1991,271,99,37,85,63,101,23,13,45,24,37,103,86,5,27,20,65,30,3,39,7,5,12,8,2,1
1992,228,112,56,89,83,92,26,14,50,16,62,79,144,17,20,18,79,40,5,15,6,5,9,1,3,1
1993,258,125,62,91,84,82,34,13,87,13,51,92,116,14,36,21,107,42,6,51,10,1,8,8,1,2
1994,268,138,69,57,85,90,30,26,66,26,79,91,138,7,26,22,86,37,11,18,9,5,2,3,3,1
1995,253,188,74,74,99,83,26,25,51,34,113,106,146,13,30,21,111,27,2,29,7,5,8,9,8,2
1996,299,176,44,94,84,79,45,27,54,50,94,100,143,20,26,31,91,33,9,41,7,7,11,9,6,1
1997,292,162,75,80,92,101,43,33,53,26,109,99,160,14,28,35,87,38,13,33,15,2,9,5,2,2
1998,344,169,85,102,73,119,42,24,47,32,145,110,181,18,33,24,85,46,9,41,10,9,19,7,8,
1999,340,231,95,96,83,125,52,26,79,32,114,111,171,26,30,26,104,43,7,32,6,6,9,8,7,4
2000,400,214,115,148,131,117,75,30,72,44,130,109,187,38,52,35,92,54,9,60,11,5,12,10,9,3
2001,433,207,100,108,97,144,68,44,68,40,138,143,182,25,48,21,96,60,9,43,11,5,8,6,5,3
2002,485,262,139,253,117,155,220,37,97,47,138,140,231,47,49,38,108,60,7,45,13,12,22,8,4,4
2003,523,259,173,250,133,196,160,51,99,34,178,169,243,48,47,45,133,51,7,54,14,9,20,13,8,7
2004,613,298,204,304,159,247,206,59,119,46,157,181,250,47,70,37,139,52,16,57,17,22,26,13,17,7
2005,686,349,187,283,164,213,180,65,105,69,162,210,252,73,87,30,133,76,15,88,17,14,27,8,6,9
2006,848,381,286,301,240,251,209,90,124,102,189,182,322,69,82,40,151,84,23,72,28,20,26,11,14,9
2007,898,505,320,379,230,280,284,153,127,127,369,215,463,123,100,56,150,71,22,96,21,20,30,12,10,9
2008,1201,783,389,483,339,339,312,166,158,144,482,218,718,190,128,75,155,84,35,123,25,38,40,16,14,13
2009,1347,834,463,643,411,374,388,204,165,131,582,261,753,180,137,76,149,112,35,115,43,43,43,24,15,15
2010,1408,1025,374,678,458,391,418,215,192,145,621,257,823,215,176,75,158,104,41,126,36,31,38,29,15,13
2011,1591,1029,459,729,473,436,456,244,187,175,740,288,839,232,141,97,203,108,41,124,37,38,49,22,17,17
2012,1709,1153,498,824,518,425,504,247,207,166,636,285,892,295,163,88,190,99,32,119,40,59,64,22,26,15
2013,1744,1169,477,855,522,418,459,273,217,177,636,266,853,309,126,104,167,118,47,160,41,73,54,24,22,15
2014,1673,1274,479,855,496,421,562,286,188,202,718,345,1015,327,165,121,190,116,42,144,50,78,70,23,22,16
2015,1802,1425,426,869,494,447,532,301,179,178,760,295,1006,367,174,105,143,121,47,135,46,80,52,27,19,7
2016,1846,1436,517,943,608,484,519,339,205,231,829,346,981,406,219,107,185,96,53,156,43,72,64,18,22,18
2017,1782,1508,501,978,585,492,504,338,242,197,765,358,978,393,208,128,185,132,57,139,41,101,40,28,21,19
2018,1971,1592,508,1076,614,469,559,431,225,217,1000,362,1084,366,220,119,165,105,68,164,53,131,55,40,33,13
2019,2105,1531,595,1121,576,568,565,416,262,236,712,361,848,388,192,139,199,111,63,130,69,136,68,34,34,19
2020,2453,1536,614,1239,687,599,619,432,242,249,703,423,800,383,261,147,156,112,69,148,76,153,74,24,33,22
2021,2816,1707,708,1386,810,658,669,532,254,263,703,360,780,426,322,168,170,124,95,174,73,121,115,26,40,11
2022,2800,1403,661,1516,828,669,637,475,284,255,616,382,622,395,264,155,182,145,107,134,85,145,87,26,36,13
2023,2940,1506,666,1427,829,655,693,488,291,261,569,406,602,371,293,165,170,131,68,182,66,121,90,38,32,10
2024,2509,1050,572,964,655,622,539,398,237,234,468,236,467,248,223,129,149,141,53,129,84,91,101,32,30,8
