,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,3,5,1,2,1,5,1,2,1,3,3,1,,,1,,5,,,,,,,,,1
1981,6,3,3,2,2,3,1,1,3,7,,2,,3,,,3,,,,,,,,,
1982,10,5,3,7,2,4,2,1,1,5,2,2,2,1,6,,1,,1,1,,,,,,
1983,9,4,6,4,2,1,2,,2,6,4,1,,1,1,,,1,,1,,,,,,
1984,13,5,3,1,,4,3,1,3,14,6,,1,2,1,3,,,,,1,,,,1,
1985,11,10,4,3,1,1,,5,2,16,5,2,1,,2,,1,1,1,,,,,,,
1986,11,10,1,6,3,,1,2,,16,5,1,2,,,,,2,,1,,,,,,
1987,11,9,,2,3,4,3,,1,8,7,,2,,2,3,,,,1,,,,,,
1988,11,8,,4,1,6,3,1,,6,16,1,2,,2,2,1,3,,,,,,1,,
1989,10,16,4,11,2,4,1,6,2,10,11,5,9,2,4,2,,,,1,,1,,,,
1990,31,28,12,14,2,11,3,5,1,3,15,2,2,4,,3,1,,,4,,,1,,,
1991,42,22,,3,1,4,4,2,,7,10,1,7,2,4,1,2,2,,,,1,,,1,
1992,23,24,3,6,3,4,2,3,,6,20,,6,4,2,4,1,3,,,1,,1,,,
1993,24,36,7,10,3,12,6,5,,1,12,,8,5,3,3,1,,,5,,,1,2,,1
1994,22,29,1,9,6,12,3,3,3,6,18,1,13,4,3,4,1,6,,2,,,,,,
1995,30,43,1,13,2,8,4,4,3,6,31,3,14,3,3,5,2,4,,3,,4,,,,
1996,37,39,5,10,4,15,6,5,2,8,23,10,12,3,1,5,,2,,6,,,1,,,
1997,44,41,4,7,2,16,6,7,,12,19,5,8,5,2,5,3,3,,3,1,,,4,,
1998,43,55,8,17,10,10,6,12,2,5,31,4,17,11,2,4,2,1,1,10,,,,1,,
1999,38,54,8,17,10,11,13,8,3,10,41,3,22,3,5,4,2,3,,7,,4,,,,
2000,47,64,9,12,4,10,7,5,1,5,49,4,13,14,2,7,2,2,,6,,,,4,,
2001,67,108,7,47,11,8,16,8,5,11,36,6,29,17,6,5,1,2,3,9,1,7,,1,2,
2002,74,115,6,30,14,17,18,15,6,15,65,9,27,22,5,5,2,5,,7,,3,,2,1,
2003,58,136,11,26,13,18,14,17,6,13,62,9,38,18,7,4,2,1,,15,,4,,1,1,
2004,78,148,18,42,9,28,52,18,2,25,80,6,48,32,14,7,2,11,1,17,1,10,,,,1
2005,121,220,10,68,15,33,40,28,8,36,80,5,51,39,18,2,1,6,1,18,1,10,,1,,
2006,107,239,23,63,12,37,98,20,16,29,118,8,81,42,20,7,6,12,2,24,,15,,1,,1
2007,123,334,15,99,18,30,141,39,12,30,145,13,77,57,13,15,4,6,5,41,1,25,1,6,1,
2008,160,395,30,128,34,44,190,67,13,41,157,14,87,48,13,13,8,12,4,31,,25,,3,,
2009,186,492,34,165,45,61,241,65,30,44,167,12,136,69,18,23,4,10,7,48,,40,1,4,,
2010,200,562,35,205,40,74,300,62,34,73,188,25,138,92,24,34,6,20,11,56,1,29,,6,4,
2011,263,662,35,277,38,94,315,77,27,84,233,32,132,118,36,27,18,22,4,75,3,47,1,4,3,
2012,267,729,30,296,64,121,390,103,38,65,288,41,149,131,29,22,10,15,11,97,4,49,1,3,3,
2013,284,1011,38,359,78,147,427,153,55,107,301,50,194,179,42,45,12,24,10,120,4,49,,9,5,1
2014,341,1008,54,443,70,172,548,130,83,109,340,60,189,155,57,35,21,19,7,105,4,46,4,10,5,
2015,372,1039,71,485,123,181,523,146,109,86,307,80,191,202,58,34,18,35,11,141,5,42,1,6,1,
2016,397,923,77,483,154,190,488,140,137,88,305,87,204,191,35,24,11,29,14,108,7,45,1,5,3,2
2017,426,994,78,500,136,182,519,160,129,110,352,78,201,242,52,37,20,25,12,109,5,68,1,3,6,2
2018,411,1043,78,548,167,221,546,124,146,115,349,79,206,245,41,39,21,26,16,86,9,62,6,5,4,1
2019,428,824,96,546,164,246,503,127,148,84,237,86,179,219,45,43,17,25,14,80,5,36,2,12,9,
2020,517,652,96,502,219,257,522,128,134,112,161,96,198,182,43,42,34,40,9,107,10,43,3,5,10,1
2021,562,712,104,636,225,267,509,160,163,102,198,102,185,122,65,71,26,47,18,102,4,42,5,9,12,2
2022,570,473,105,660,312,302,474,125,118,73,112,96,166,111,58,56,39,48,18,89,9,43,9,19,15,3
2023,637,505,92,701,258,263,497,149,128,73,97,144,139,114,46,83,45,34,21,72,9,33,3,14,9,2
2024,539,311,59,574,198,201,462,122,122,65,57,113,117,87,32,82,17,37,15,50,13,41,8,1,14,2
