,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,297,79,126,1165,138,425,125,19,734,5,23,988,18,9,250,127,948,9,40,189,10,29,,60,99,1
1981,356,57,143,1101,111,431,117,31,851,7,28,1151,22,17,228,128,1036,18,20,207,10,19,2,87,120,1
1982,324,70,135,1158,130,442,130,17,845,9,23,1143,18,12,240,103,1148,17,31,239,14,22,7,93,119,2
1983,315,80,115,1149,128,385,170,15,820,13,19,1232,14,15,234,116,1218,11,30,205,8,25,4,81,114,4
1984,336,82,140,1166,160,412,169,17,924,7,36,1264,25,15,248,121,1211,21,47,277,19,21,4,97,122,3
1985,304,81,118,1245,127,520,147,14,854,12,28,1385,35,18,239,137,1232,12,25,214,14,15,7,134,106,2
1986,312,109,139,1188,133,456,157,27,844,12,23,1188,35,24,277,133,1198,28,37,256,8,17,6,102,111,4
1987,394,118,127,1138,166,479,192,22,880,9,23,1219,48,14,253,107,1442,30,35,244,11,20,4,119,131,1
1988,455,127,145,1230,185,542,180,19,870,16,32,1711,31,19,267,137,1317,44,37,301,10,18,6,134,112,4
1989,475,167,192,1457,187,697,255,40,961,22,42,2064,35,17,347,141,1438,48,46,334,18,29,5,157,129,5
1990,610,218,197,1917,240,843,292,21,1231,16,45,2487,56,36,441,173,1688,71,68,384,23,21,4,153,144,2
1991,707,244,258,2297,297,894,322,44,1360,27,37,2933,82,37,445,189,1704,73,54,472,16,29,1,193,133,1
1992,644,278,237,2265,286,795,349,39,1173,16,58,2920,73,44,474,231,1262,72,66,477,16,24,7,122,118,3
1993,786,272,291,2200,323,912,343,44,1180,39,60,2871,94,46,587,248,1440,88,59,480,23,50,11,116,135,1
1994,921,280,344,2747,353,882,468,51,1337,16,71,3532,79,64,642,267,1591,78,51,554,9,45,4,144,160,5
1995,985,370,316,2799,373,933,546,55,1543,44,80,3787,72,68,744,277,1498,95,53,702,22,59,11,118,162,3
1996,1289,396,372,3404,488,1060,557,70,1786,52,65,4486,93,65,747,274,1600,92,62,857,31,49,10,144,138,2
1997,1591,431,396,3411,477,1203,575,80,1942,61,87,4977,119,65,756,351,1683,122,49,817,33,53,4,152,128,9
1998,1724,403,516,3682,540,1645,566,64,2114,77,91,5052,123,81,750,418,1802,149,77,820,53,68,11,210,171,11
1999,1740,427,534,3564,572,1622,610,90,2173,63,81,5445,158,79,818,460,1940,161,62,857,45,58,21,224,150,12
2000,2134,506,820,4671,795,2029,730,117,2752,90,98,6109,154,89,1013,550,2322,179,112,1106,55,75,17,255,237,14
2001,2048,529,938,4699,803,2116,845,109,2996,95,119,6238,169,120,1109,480,2584,185,76,1137,39,85,18,253,240,13
2002,2101,549,889,6793,1022,2129,1339,125,3285,71,110,7399,201,126,1388,499,2777,166,152,1187,64,140,27,249,236,10
2003,2447,595,988,5946,926,2163,1134,116,3345,97,143,6779,233,144,1248,618,2985,181,97,1305,53,115,21,279,253,9
2004,2255,659,1035,5914,977,2252,1055,114,3533,105,142,6762,202,166,1387,538,3081,208,114,1140,69,124,21,235,259,12
2005,2219,788,856,6246,1021,1994,1224,104,3610,104,172,6885,244,195,1259,484,3197,147,120,1316,51,122,35,205,281,5
2006,2279,770,1140,6878,1295,2263,1422,105,3930,103,211,7271,288,206,2112,494,3383,160,134,1628,51,145,37,233,368,2
2007,2492,810,1426,7629,1277,2350,1445,132,4249,110,204,7418,320,228,2230,515,3208,235,221,1712,67,153,33,225,358,6
2008,2758,1058,1397,7815,1364,2526,1547,205,4333,136,287,8039,352,256,2380,547,3282,209,223,1612,66,157,27,236,355,7
2009,2821,1324,1485,7671,2064,2517,1722,199,4350,160,349,17365,422,288,2554,567,3259,209,240,1616,83,164,27,244,414,11
2010,3213,1506,1483,8040,1518,2681,1838,223,4759,126,435,6871,438,312,2529,627,3148,268,264,1630,57,186,32,269,432,21
2011,3891,1975,1764,8449,1772,2815,2149,261,4844,201,492,7048,598,435,2733,622,3293,249,274,1745,88,191,26,254,400,14
2012,4554,2744,1868,9165,1687,2898,2300,394,4948,236,637,8454,738,619,2604,724,3113,296,381,1736,95,245,46,246,414,20
2013,5795,4292,2026,10578,2004,3312,2792,513,5470,349,819,9457,980,801,2882,860,3386,382,390,1951,135,285,74,296,455,13
2014,7187,5577,2377,13860,2335,3523,3647,789,6405,375,1107,8030,1405,1095,3335,887,3549,448,533,2087,106,390,92,280,485,22
2015,9006,7678,3045,17084,2892,4089,5006,1113,7388,463,1657,10053,1819,1399,3720,1224,3937,531,679,2637,130,474,111,300,535,25
2016,10758,8370,3358,21297,3363,4340,5512,1179,8685,591,1792,11656,1659,1562,4224,1351,4450,677,817,2847,144,544,162,366,660,43
2017,11816,9475,3858,23547,3833,4591,6160,1330,8741,652,1840,10550,2097,2077,4752,1465,3805,660,950,2901,173,638,181,347,592,36
2018,14023,13320,5356,29340,4921,5297,7452,1520,10040,809,2607,10554,2604,2616,5446,1611,4255,859,1157,3187,218,677,209,428,656,50
2019,19230,17634,7363,34639,6520,6454,9583,2182,11436,1179,3344,11459,3224,3823,7496,2007,4668,1054,1549,3498,307,854,378,460,783,81
2020,22360,23993,9960,37195,7742,7157,11582,2809,11697,1560,4042,11076,4687,5080,6877,2129,4565,1214,1855,3746,316,1060,495,541,798,140
2021,24513,30820,13063,36936,8896,7112,13311,3645,11095,1870,4719,10392,6090,5998,7313,2377,4552,1250,2048,3659,417,1196,554,556,773,121
2022,22735,26864,10544,31226,7928,6985,10622,3076,10210,1656,4586,8873,5372,4846,6590,1999,4187,1229,1816,3245,377,1011,502,473,773,97
2023,21194,20686,9140,26884,7534,7195,8722,2736,10038,1300,3459,9240,4045,3799,6784,2291,4454,1261,1608,3343,352,856,488,462,761,97
2024,18757,14411,6641,17322,4888,5772,6382,2174,5564,1219,2757,5533,2935,2747,4157,1686,2862,1001,1010,2046,388,598,466,349,480,99
