,Documents,Share
1980,131,0.00010109085521320139
1981,138,0.00010732392460260984
1982,106,8.029165565181296e-05
1983,154,0.00011243132745624122
1984,182,0.00012780746297270327
1985,215,0.0001452145392849231
1986,248,0.00015901370467307936
1987,354,0.00021532846715328468
1988,400,0.0002328291418267076
1989,456,0.0002493063433702828
1990,521,0.0002618339128691117
1991,617,0.0003096752174502236
1992,767,0.0003691393710481152
1993,721,0.00033177630086450507
1994,852,0.0003720974109095292
1995,1005,0.0004137384209848127
1996,1059,0.00040220724041396583
1997,1114,0.0004082416438725641
1998,1355,0.00046602713756845954
1999,1565,0.0005200449930300679
2000,1744,0.00047760579283246253
2001,1785,0.000488157330509587
2002,1979,0.0004642324061430685
2003,1963,0.000434129716986348
2004,2030,0.0004131101209130588
2005,2277,0.0004335940356350696
2006,2599,0.0004538260381248795
2007,2995,0.00047850490463533055
2008,2969,0.0004462504888614736
2009,3410,0.00047295482060934614
2010,3666,0.0004755877290063239
2011,4672,0.0005577220872749117
2012,5514,0.0006384561819208754
2013,6403,0.0007042407656525842
2014,7771,0.0008083822929429297
2015,7555,0.0007697551730247629
2016,8178,0.0008073832224028802
2017,9356,0.0009380220667786291
2018,10607,0.0010612604516445135
2019,11551,0.0011229390262871364
2020,15144,0.0013766645719135882
2021,16291,0.0016163641817031067
2022,17164,0.0017795782304207515
2023,19821,0.0019653957087918364
2024,16957,0.0017981310761947572
