,Documents,Share
1980,282,0.00021761542877956328
1981,260,0.0002022044956281055
1982,296,0.00022421066106543996
1983,311,0.0002270528755772144
1984,313,0.00021980074676074794
1985,307,0.00020735285376963437
1986,326,0.00020902607952993498
1987,395,0.0002402676399026764
1988,493,0.00028696191730141714
1989,490,0.0002678949742356109
1990,644,0.0003236488289591323
1991,675,0.0003387856917000015
1992,651,0.00031331125234983437
1993,851,0.0003915972705072036
1994,923,0.00040310552848532333
1995,1032,0.0004248537815485838
1996,1056,0.00040106784313233984
1997,1077,0.0003946824510329906
1998,1175,0.0004041194735372251
1999,1369,0.00045491475748125426
2000,1675,0.00045870969208393044
2001,1712,0.0004681934732954695
2002,2494,0.0005850407382116285
2003,2653,0.0005867275288664194
2004,3586,0.0007297600461055315
2005,3944,0.0007510298096375557
2006,5262,0.0009188274769577207
2007,5652,0.000903008254089779
2008,8430,0.0012670567939044198
2009,11354,0.001574759247272292
2010,15590,0.00202248027692542
2011,20654,0.002465580477434937
2012,24946,0.0028884526503805148
2013,27923,0.003071140855742169
2014,32769,0.003408812167989559
2015,33880,0.003451926573405555
2016,33838,0.003340698640213825
2017,38629,0.0038729002156468214
2018,43470,0.004349296863673706
2019,44350,0.004311518121014155
2020,50755,0.004613880767794122
2021,58979,0.005851791975487541
2022,58795,0.006095915990304596
2023,61135,0.006061978036274099
2024,48403,0.005132684937256286
