,Medicine,Social Sciences,Agricultural and Biological Sciences,Engineering,Environmental Science,"Biochemistry, Genetics and Molecular Biology",Computer Science,Psychology,Materials Science,Health Professions,Arts and Humanities,Physics and Astronomy,"Economics, Econometrics and Finance","Business, Management and Accounting",Earth and Planetary Sciences,Neuroscience,Chemistry,Immunology and Microbiology,Energy,Mathematics,Nursing,Decision Sciences,Dentistry,"Pharmacology, Toxicology and Pharmaceutics",Chemical Engineering,Veterinary
1980,7,,3,3,,2,,1,,,2,,,,1,,,,1,,1,,,1,,1
1981,6,1,13,4,1,2,,,,,,,,,2,,1,2,,,2,,,,1,
1982,7,,10,6,3,1,,,,,1,,,2,4,,,,,,,,,,2,
1983,11,3,12,1,3,9,,1,,,1,,,,1,,1,,,,3,,,,,1
1984,7,1,11,3,6,4,1,,2,,,1,,,4,3,3,2,1,,4,,,,1,1
1985,10,,14,5,8,6,,,2,,,1,,,,,6,1,,1,3,,,,,1
1986,10,3,15,4,2,4,1,,1,3,,,,,5,,3,2,,,6,,,,,1
1987,11,3,11,2,2,5,,,2,,,,2,,4,,3,6,,,2,,,,2,1
1988,10,2,13,2,8,5,,,1,1,,,,,1,,1,3,,,,,,1,,1
1989,34,6,13,5,2,6,,1,,,1,1,,,6,,1,9,2,,3,,,,,
1990,43,3,21,5,3,5,,,3,1,3,1,1,,3,,3,5,1,,,,,1,,
1991,44,3,19,5,9,13,,,,1,1,,2,,4,,1,9,,,2,,2,,,
1992,40,8,15,2,4,10,,,2,1,,1,,,3,1,2,4,1,2,2,1,,,,
1993,38,3,38,6,4,8,,,6,,,3,,1,4,,2,11,,1,2,,,,,
1994,61,6,17,5,13,7,,,1,1,2,2,2,,1,,3,11,1,3,2,,,,,
1995,31,8,19,6,9,8,,,4,3,1,5,3,,6,,4,5,1,,1,,1,1,,
1996,77,14,24,11,6,14,7,2,2,6,,,4,1,4,,1,19,,5,,1,,,,1
1997,68,30,27,6,9,10,1,1,,5,,,2,2,8,,2,14,,,2,2,,1,,
1998,66,9,28,5,5,6,2,2,3,3,2,4,,,1,1,1,18,,1,3,,,1,,
1999,92,11,24,4,10,9,,,3,6,1,1,,,4,,2,14,,,,,3,,,
2000,84,10,39,4,15,13,1,,4,4,,,1,1,4,2,4,25,,,3,,4,,,
2001,69,15,28,4,10,14,2,1,3,8,2,3,,,2,1,2,21,,2,1,,3,,,
2002,72,15,49,4,8,14,7,1,3,10,3,3,3,1,2,3,5,18,,2,3,,3,,,3
2003,93,20,43,13,26,20,,,4,12,3,4,11,1,8,1,6,18,,4,2,,1,,,
2004,105,30,47,8,21,16,3,1,1,12,4,1,4,2,6,,7,25,,1,4,,1,1,,5
2005,125,38,40,8,20,27,4,,5,11,2,9,4,2,8,,4,24,,7,7,,2,1,2,1
2006,98,27,46,7,21,25,9,,3,8,5,2,6,2,4,1,6,15,,6,1,1,5,,,2
2007,139,33,48,15,22,11,10,2,7,14,4,4,6,1,9,3,12,18,1,5,2,,7,1,,2
2008,153,22,58,14,25,15,9,3,6,13,1,5,12,2,17,1,4,20,3,3,2,1,6,,2,1
2009,130,39,62,16,34,13,21,3,8,5,4,7,10,3,17,,17,11,1,4,4,1,6,3,,
2010,163,47,42,11,35,17,16,4,8,13,5,9,8,4,11,,12,16,3,7,7,1,5,,,1
2011,189,63,63,26,54,25,26,7,6,9,7,4,20,3,11,1,17,20,2,13,11,1,10,5,,
2012,206,62,126,38,70,25,47,7,9,9,9,9,30,13,13,2,28,31,2,20,6,1,3,,1,1
2013,249,60,100,34,53,35,38,4,12,17,4,12,24,12,12,4,29,39,2,13,15,6,9,6,,2
2014,300,62,118,48,81,33,51,2,9,25,5,15,22,13,21,2,32,35,5,20,8,2,6,,,1
2015,338,90,146,62,78,27,51,9,14,12,9,15,29,16,20,5,23,34,8,26,11,4,7,2,1,1
2016,384,80,166,67,97,59,57,4,10,27,11,20,26,15,24,6,23,31,9,16,16,,14,7,,2
2017,499,67,171,64,90,60,66,7,16,51,18,18,37,13,19,3,22,25,10,25,18,9,6,4,2,6
2018,431,102,199,119,137,29,88,7,46,39,25,15,29,23,31,1,20,35,25,36,20,8,13,4,1,2
2019,483,147,277,106,117,54,101,12,27,48,25,17,51,19,33,4,28,40,14,35,19,9,8,2,2,3
2020,687,155,273,113,125,66,122,13,34,42,45,12,67,26,27,9,27,43,21,117,24,4,6,2,1,
2021,589,202,288,116,147,58,96,16,29,50,43,17,77,36,42,2,15,55,25,69,30,11,20,,1,5
2022,640,200,307,153,175,66,104,29,29,61,36,22,61,29,40,10,14,47,17,86,20,11,12,1,,2
2023,719,190,314,131,185,88,118,20,33,69,47,23,76,28,39,6,22,52,25,63,27,10,10,5,4,2
2024,553,155,213,93,167,55,81,17,33,45,23,13,43,22,33,8,25,26,9,55,44,16,3,3,1,4
