,Documents,Share
1980,3474,0.0026808368779439816
1981,3905,0.0030369559824144307
1982,3887,0.0029442798633829903
1983,3908,0.0028531274525908485
1984,3882,0.0027260910508793085
1985,3664,0.0024747259159998056
1986,4269,0.0027372157469732895
1987,4141,0.0025188564476885645
1988,4602,0.002678699276716271
1989,5317,0.002906933832674986
1990,5786,0.0029078138576980428
1991,6056,0.003039535035459569
1992,7040,0.0033881892727232474
1993,8289,0.0038142770566794485
1994,9502,0.00414984694655205
1995,10476,0.004312759898743182
1996,11823,0.00449036468688793
1997,14519,0.005320700563182907
1998,17158,0.005901176108044007
1999,20384,0.006773544497076616
2000,23332,0.006389620618329711
2001,25474,0.006966565735238779
2002,33103,0.007765278090224354
2003,35051,0.007751747687258525
2004,39789,0.00809716187241857
2005,44503,0.008474411667926
2006,52337,0.00913885854457169
2007,61135,0.009767411467405987
2008,69768,0.010486360426705048
2009,78332,0.010864368624038504
2010,86788,0.011258949215766732
2011,98098,0.011710492576518468
2012,116873,0.013532515297359172
2013,127656,0.01404038094333067
2014,144252,0.015005888884519817
2015,159819,0.016283454930197828
2016,176748,0.01744966615227003
2017,193823,0.01943247659782324
2018,205346,0.02054545005217255
2019,215466,0.02094668688754083
2020,246235,0.02238398051143307
2021,236490,0.023464119165856466
2022,203876,0.021138038412098645
2023,213356,0.02115579268679638
2024,159641,0.016928433280344827
