,Documents,Share
1980,4,3.0867436706321032e-06
1981,3,2.3331287957089095e-06
1982,2,1.5149368990908106e-06
1983,8,5.840588439285258e-06
1984,3,2.106716422626977e-06
1985,16,1.0806663388645438e-05
1986,18,1.1541317274658985e-05
1987,17,1.0340632603406325e-05
1988,21,1.2223529945902148e-05
1989,31,1.6948457553681505e-05
1990,10,5.025602934148017e-06
1991,11,5.520952012888914e-06
1992,18,8.66298393594012e-06
1993,17,7.822742184045195e-06
1994,27,1.1791819359809025e-05
1995,35,1.4408800730814374e-05
1996,40,1.5191963755012874e-05
1997,41,1.5025051524932791e-05
1998,47,1.6164778941489004e-05
1999,57,1.894093584837947e-05
2000,88,2.4099374867693064e-05
2001,87,2.3792542159290795e-05
2002,133,3.119904498081259e-05
2003,161,3.560615610534999e-05
2004,186,3.7851469206812286e-05
2005,194,3.694213566675604e-05
2006,226,3.946313374998952e-05
2007,296,4.729130276195587e-05
2008,324,4.869826823547236e-05
2009,342,4.74341784892658e-05
2010,515,6.681060568419444e-05
2011,527,6.291086044389522e-05
2012,699,8.09359577734298e-05
2013,790,8.688899029603959e-05
2014,934,9.715983291837554e-05
2015,921,9.383779144352172e-05
2016,942,9.300012172945869e-05
2017,1230,0.00012331842049355642
2018,1258,0.00012586647008285074
2019,1586,0.00015418416550007778
2020,1883,0.0001711740219831806
2021,2145,0.0002128231029251221
2022,2505,0.0002597205469123737
2023,2962,0.00029370375306197566
2024,2407,0.00025523981249046297
