,Documents,Share
1980,3208,0.0024755684238469467
1981,3581,0.0027849780724778683
1982,3750,0.00284050668579527
1983,4001,0.0029210242931975395
1984,4686,0.0032906910521433384
1985,4719,0.0031872902831886142
1986,5016,0.0032161804138716374
1987,6024,0.0036642335766423357
1988,6502,0.003784637700393132
1989,7107,0.003885570575290789
1990,8015,0.0040280207517196355
1991,8332,0.00418187019739913
1992,9010,0.004336304736823361
1993,9615,0.004424450947034974
1994,10483,0.004578283049958444
1995,11526,0.0047450239206676134
1996,12898,0.004898648712803901
1997,13408,0.004913558313324362
1998,14993,0.005156564482334992
1999,15925,0.005291831638341106
2000,17194,0.00470868922130812
2001,18350,0.0050183120531377716
2002,21758,0.005103976095432484
2003,22365,0.004946159511156227
2004,24306,0.0049463323147353735
2005,26591,0.0050635480902820095
2006,28537,0.004983006406298456
2007,30163,0.0048190796121921455
2008,34467,0.005180503738493907
2009,36277,0.005031490330570454
2010,39153,0.005079292513307311
2011,41554,0.004960527314773476
2012,45218,0.005235711214018525
2013,46553,0.005120181221837381
2014,48909,0.005087784013067269
2015,49726,0.005066425643127645
2016,50622,0.004997719917397727
2017,50704,0.005083526172931126
2018,53803,0.005383142837732607
2019,55336,0.005379530253538653
2020,58132,0.0052844865883835655
2021,57720,0.005726876224166922
2022,53058,0.005501098913403882
2023,56468,0.005599211184302377
2024,43990,0.004664727607584324
